Sample,meanrr,sdnn,meanhr,sdhr,rmssd,nn50,pnn50,sdann,sdnni,hrvtri,tinn,vlfpeakfft,lfpeakfft,hfpeakfft,vlfpowfft,lfpowfft,hfpowfft,vlfpowprfft,lfpowprfft,hfpowprfft,lfpownufft,hfpownufft,totpowfft,lfhffft,vlfpeakar,lfpeakar,hfpeakar,vlfpowar,lfpowar,hfpowar,vlfpowprar,lfpowprar,hfpowprar,lfpownuar,hfpownuar,totpowar,lfhfar,edr,sd1,sd2,apen,sampen,d2,dfa1,dfa2,rplmean,rplmax,rprec,rpadet,rpshen,mse-1,mse-2,mse-3,mse-4,mse-5,mse-6,mse-7,mse-8,mse-9,mse-10,mse-11,mse-12,mse-13,mse-14,mse-15,mse-16,mse-17,mse-18,mse-19,mse-20,
12,394.852911,28.432136,152.721261,10.671472,5.606610,0.000000,0.000000,,,7.298077,115.000000,0.003906,0.042969,0.238281,225.986907,1.772531,0.995742,98.788485,0.774849,0.435281,63.956983,35.928662,228.758350,1.780110,0.000000,0.042969,0.398438,392430.823752,1.992926,1.013186,99.999229,0.000508,0.000258,65.853608,33.479379,392433.850049,1.966990,0.512499,3.968403,39.933431,0.503062,0.453797,0.717260,0.463849,1.434297,139.751187,749.000000,52.467556,99.724189,4.995810,0.453797,0.171555,0.122491,0.113012,0.115417,0.122287,0.136923,0.131180,0.152857,0.171572,0.183757,0.183367,0.208010,0.218122,0.197513,0.198988,0.265314,0.229786,0.239333,0.237419,
13,386.180195,25.604267,156.028586,9.996805,5.793804,0.000000,0.000000,,,6.529412,105.000000,0.003906,0.042969,0.390625,161.090941,1.361020,0.678912,98.748569,0.834304,0.416172,66.667994,33.255735,163.132430,2.004707,0.000000,0.042969,0.398438,2773.842203,1.648809,0.906024,99.907538,0.059386,0.032633,64.227669,35.293253,2776.409335,1.819829,0.535358,4.100381,35.914770,0.576753,0.534062,0.682115,0.439462,1.444340,122.417514,767.000000,53.270467,99.663274,4.522913,0.534062,0.198856,0.151967,0.118328,0.126620,0.132390,0.180837,0.164571,0.170299,0.165781,0.171473,0.185064,0.192861,0.196609,0.178648,0.170562,0.222285,0.172046,0.220916,0.263656,
14,378.556068,21.537919,158.994475,8.766255,5.866028,0.000000,0.000000,,,5.577465,80.000000,0.003906,0.050781,0.390625,90.270674,1.088215,0.546112,98.219036,1.184033,0.594197,66.482698,33.363814,91.907514,1.992659,0.000000,0.042969,0.152344,2773.211857,1.437243,0.764774,99.920384,0.051785,0.027555,65.043316,34.610310,2775.421527,1.879305,0.551768,4.151063,30.134226,0.727096,0.687482,0.631606,0.397963,1.325776,142.610018,782.000000,52.184919,99.667438,4.700347,0.687482,0.259782,0.195657,0.147410,0.142017,0.152838,0.176499,0.154581,0.152599,0.163317,0.165312,0.144381,0.126584,0.181710,0.222759,0.153202,0.187677,0.223585,0.193818,0.242929,
15,372.315363,19.305583,161.572923,8.113815,7.725633,2.000000,0.248756,,,4.573864,105.000000,0.003906,0.070312,0.378906,59.871594,1.096444,0.506065,97.385967,1.783455,0.823156,68.226192,31.489887,61.478667,2.166606,0.000000,0.042969,0.398438,423.023671,1.427923,0.924933,99.443487,0.335673,0.217431,60.317151,39.070262,425.391028,1.543812,0.567447,5.466542,26.714536,0.880627,0.876615,0.202538,0.266282,1.170496,96.929683,731.000000,53.293477,99.606131,4.190850,0.876615,0.343257,0.288191,0.175946,0.167887,0.181942,0.204500,0.179053,0.199204,0.134406,0.164501,0.168798,0.173646,0.214422,0.152926,0.172688,0.145284,0.173610,0.178873,0.162197,
16,366.576999,14.746736,163.937231,6.502622,7.839492,2.000000,0.244499,,,3.689189,85.000000,0.003906,0.089844,0.378906,48.928292,1.116648,0.489385,96.808071,2.209367,0.968282,69.217307,30.335330,50.541542,2.281739,0.000000,0.042969,0.398438,974.556471,0.975820,0.854437,99.811066,0.099940,0.087509,52.897157,46.317234,976.401220,1.142062,0.580234,5.546927,20.068139,1.005945,1.011493,0.072287,0.263234,1.136462,69.353138,659.000000,50.827618,99.408660,4.316091,1.011493,0.453699,0.406844,0.225931,0.277502,0.250043,0.263754,0.262867,0.277337,0.394294,0.283225,0.256310,0.197053,0.230525,0.237609,0.324835,0.293460,0.290493,0.462631,0.332895,
17,363.278294,11.887241,165.337650,5.363914,7.879168,2.000000,0.242424,,,3.047970,75.000000,0.003906,0.085938,0.351562,36.809810,1.029235,0.552696,95.862441,2.680400,1.439366,64.782163,34.787804,38.398573,1.862209,0.000000,0.042969,0.398438,143.294832,1.021887,0.881785,98.679331,0.703718,0.607237,53.284964,45.979515,145.212610,1.158885,0.594810,5.574846,15.839934,1.251055,1.361532,0.012323,0.255122,0.919666,57.858342,583.000000,51.976587,99.360693,4.386340,1.361532,0.635613,0.595820,0.320715,0.364082,0.437717,0.325473,0.342866,0.434676,0.340027,0.432020,0.337168,0.336839,0.379492,0.381874,0.462052,0.483814,0.442374,0.508093,0.505652,
18,360.946196,9.585200,166.346612,4.413797,8.026014,2.000000,0.240964,,,2.816949,75.000000,0.003906,0.101562,0.351562,27.044298,0.885863,0.873769,93.868483,3.074756,3.032780,50.146734,49.462148,28.810840,1.013841,0.000000,0.042969,0.398438,55.313742,1.108647,0.925068,96.430877,1.932753,1.612712,54.152040,45.185116,57.361027,1.198449,0.608996,5.678699,12.296330,1.369271,1.598890,0.001078,0.352026,0.856914,34.916529,504.000000,50.488986,99.075469,4.137437,1.598890,0.842677,0.843215,0.571579,0.583927,0.641261,0.617355,0.579590,0.447904,0.500223,0.630668,0.645921,0.441263,0.460708,0.655763,0.738684,0.546951,0.598191,0.629685,0.608610,
19,358.754294,7.796265,167.325024,3.677348,8.512438,3.000000,0.358852,,,2.483680,70.000000,0.003906,0.101562,0.351562,19.329761,0.756912,1.362842,90.041176,3.525818,6.348340,35.403961,63.745882,21.467690,0.555392,0.000000,0.042969,0.398438,28.438113,1.155487,0.987672,92.955239,3.776924,3.228389,53.613232,45.826816,30.593341,1.169910,0.617057,6.022816,9.229770,1.415646,1.603840,0.000074,0.304383,0.772530,19.628139,230.000000,44.205232,98.508566,3.729001,1.603840,1.111408,0.959037,0.769978,0.761105,0.783962,0.633717,0.709226,0.571704,0.713789,0.537970,0.616511,0.531935,0.673868,0.697963,0.798123,0.731083,0.660624,0.775298,0.773540,
20,357.031250,6.772381,168.113818,3.243743,8.642244,3.000000,0.357569,,,2.176166,70.000000,0.003906,0.101562,0.355469,14.395498,0.678100,1.584424,86.214264,4.061121,9.489075,29.458863,68.832562,16.697350,0.427979,0.003906,0.042969,0.398438,16.516790,1.281058,1.068607,87.484757,6.785399,5.660110,54.217078,45.225728,18.879621,1.198811,0.621273,6.114646,7.358033,1.488794,1.892448,0.000044,0.333492,0.748472,12.987733,156.000000,37.336890,97.732650,3.355231,1.892448,1.149077,1.048628,0.799367,0.957389,0.797225,0.745811,0.740834,0.759396,0.764215,0.784084,0.736520,0.763801,0.885868,0.884027,0.990014,0.942747,0.740983,0.607865,0.683502,
21,353.983753,6.780235,169.562316,3.300791,8.774680,3.000000,0.354191,,,2.157761,70.000000,0.007812,0.089844,0.398438,19.719591,1.057269,0.917265,90.763021,4.866272,4.221880,52.682503,45.706279,21.726459,1.152632,0.003906,0.042969,0.398438,16.022409,1.296159,1.261343,86.166701,6.970599,6.783359,50.389997,49.036453,18.594664,1.027603,0.614520,6.208306,7.307276,1.490597,1.906189,0.000044,0.285752,0.758208,12.533596,156.000000,36.196675,97.515660,3.325901,1.906189,1.342366,1.055438,0.866639,0.904350,0.919972,0.835972,0.815450,0.756267,0.965170,0.766287,0.746641,0.725812,0.805141,0.947034,0.833003,0.748679,0.746828,0.686908,0.962216,
